"Fritz-Lindemann-Weg";"1a / 7d";"Lohbrügge";601;21031;2;"Lohbrügge II"
"Fritz-Lindemann-Weg";"2 / 72";"Lohbrügge";601;21031;2;"Lohbrügge II"
"Fritz-Neubers-Weg";"1 / 3";"Barmbek-Nord";427;22305;6;"Barmbek-Nord"
"Fritz-Neubers-Weg";"2 / 6";"Barmbek-Nord";427;22305;6;"Barmbek-Nord"
"Fritz-Reuter-Straße";"3 / 29b";"Bramfeld";515;22177;4;"Bramfeld-Süd, Steilshoop"
"Fritz-Reuter-Straße";"8 / 44";"Bramfeld";515;22177;4;"Bramfeld-Süd, Steilshoop"
"Fritz-Reuter-Straße";"31 / 31";"Bramfeld";515;22177;3;"Farmsen-Berne, Bramfeld-Nord"
"Fritz-Schade-Weg";"1 / 13";"Ochsenwerder";608;21037;6;"Vierlande II / Marschlande"
"Fritz-Schade-Weg";"2 / 12";"Ochsenwerder";608;21037;6;"Vierlande II / Marschlande"
"Fritz-Schumacher-Allee";"1 / 125";"Langenhorn";432;22417;7;"Langenhorn"
"Fritz-Schumacher-Allee";"2 / 200";"Langenhorn";432;22417;7;"Langenhorn"
"Fritzschweg";"1 / 7";"Billstedt";130;22111;5;"Billstedt-Nord"
"Fritz-Solmitz-Weg";"1 / 45";"Langenhorn";432;22417;7;"Langenhorn"
"Fritz-Solmitz-Weg";"4 / 52";"Langenhorn";432;22417;7;"Langenhorn"
"Fritz-Stoffert-Straße";"1 / 5a";"Bergedorf";603;21029;4;"Bergedorf II"
"Fröbelstraße";"2 / 2";"Rotherbaum";312;20146;3;"Rotherbaum / Harvestehude"
"Frobeniusweg";"1 / 1";"Billstedt";130;22111;5;"Billstedt-Nord"
"Frobeniusweg";"2 / 20";"Billstedt";130;22111;5;"Billstedt-Nord"
"Frohbösestraße";"12 / 14";"Stellingen";321;22525;8;"Stellingen"
"Frohmestraße";"1 / 55b";"Schnelsen";319;22457;6;"Schnelsen"
"Frohmestraße";"2 / 52a";"Schnelsen";319;22457;6;"Schnelsen"
"Frohmestraße";"59 / 139";"Schnelsen";319;22459;6;"Schnelsen"
"Frohmestraße";"62 / 152";"Schnelsen";319;22459;6;"Schnelsen"
"Froschkönigweg";"1 / 29";"Billstedt";130;22119;5;"Billstedt-Nord"
"Froschkönigweg";"2 / 30";"Billstedt";130;22119;5;"Billstedt-Nord"
"Fruchtallee";"1 / 53";"Eimsbüttel";307;20259;2;"Eimsbüttel-Süd / Hoheluft-West"
"Fruchtallee";"2 / 38b";"Eimsbüttel";308;20259;2;"Eimsbüttel-Süd / Hoheluft-West"
"Fruchtallee";"50 / 136";"Eimsbüttel";306;20259;2;"Eimsbüttel-Süd / Hoheluft-West"
"Fruchtallee";"55 / 123";"Eimsbüttel";307;20259;1;"Eimsbüttel-Nord"
"Fruchtallee";"141 / 141c";"Eimsbüttel";304;20259;1;"Eimsbüttel-Nord"
"Fruchtweg";"1 / 39";"Sülldorf";226;22589;7;"Blankenese / Sülldorf / Rissen"
"Fruchtweg";"2 / 40";"Sülldorf";226;22589;7;"Blankenese / Sülldorf / Rissen"
"Frühlingsgarten";"1 / 49";"Alsterdorf";407;22297;2;"Groß Borstel / Alsterdorf / Ohlsdorf / Fuhlsbüttel"
"Frühlingsgarten";"2 / 44";"Alsterdorf";407;22297;2;"Groß Borstel / Alsterdorf / Ohlsdorf / Fuhlsbüttel"
"Frühlingsheide";"1a - 13";"Neugraben-Fischbek";715;21149;8;"Neugraben-Fischbek/West"
"Frühlingstraße";"2 / 60";"Stellingen";321;22525;8;"Stellingen"
"Frühlingstraße";"3 / 63";"Stellingen";321;22525;8;"Stellingen"
"Frustbergstraße";"1 / 31";"Groß Borstel";406;22453;2;"Groß Borstel / Alsterdorf / Ohlsdorf / Fuhlsbüttel"
"Frustbergstraße";"4 / 14";"Groß Borstel";406;22453;2;"Groß Borstel / Alsterdorf / Ohlsdorf / Fuhlsbüttel"
"Fruteweg";"1 / 47";"Rissen";227;22559;7;"Blankenese / Sülldorf / Rissen"
"Fruteweg";"2 / 48a";"Rissen";227;22559;7;"Blankenese / Sülldorf / Rissen"
"Fuchsbergredder";"1 / 43";"Billstedt";130;22119;5;"Billstedt-Nord"
"Fuchsbergredder";"6 / 92a";"Billstedt";130;22119;5;"Billstedt-Nord"
"Fuchsbergweg";"1 / 47";"Billstedt";130;22119;5;"Billstedt-Nord"
"Fuchsbergweg";"2 / 44";"Billstedt";130;22119;5;"Billstedt-Nord"
"Fuchsienweg";"1 / 7";"Eidelstedt";320;22523;7;"Eidelstedt"
"Fuchsienweg";"2 / 8";"Eidelstedt";320;22523;7;"Eidelstedt"
"Fuchsloch";"2 / 8";"Hamm";122;20535;3;"Hamm"
"Fuchsversteck";"1 / 27";"Schnelsen";319;22457;6;"Schnelsen"
"Fuchsversteck";"2 / 18";"Schnelsen";319;22457;6;"Schnelsen"
"Fuchswechsel";"1 / 15";"Schnelsen";319;22457;6;"Schnelsen"
"Fuchswechsel";"2 / 10b";"Schnelsen";319;22457;6;"Schnelsen"
"Füerbarg";"1 - 16a";"Sasel";518;22393;5;"Wellingsbüttel, Sasel"
"Fuhlendorfweg";"1a / 51h";"Sülldorf";226;22589;7;"Blankenese / Sülldorf / Rissen"
"Fuhlendorfweg";"4a / 40f";"Sülldorf";226;22589;7;"Blankenese / Sülldorf / Rissen"
"Fuhlentwiete";"3 / 53a";"Neustadt";108;20355;1;"Hamburg-Altstadt, HafenCity, Neustadt, St. Pauli"
"Fuhlentwiete";"10 / 14";"Neustadt";108;20355;1;"Hamburg-Altstadt, HafenCity, Neustadt, St. Pauli"
"Fuhlsbütteler Damm";"73 / 115";"Fuhlsbüttel";431;22335;2;"Groß Borstel / Alsterdorf / Ohlsdorf / Fuhlsbüttel"
"Fuhlsbütteler Damm";"80 / 120";"Ohlsdorf";430;22335;2;"Groß Borstel / Alsterdorf / Ohlsdorf / Fuhlsbüttel"
"Fuhlsbütteler Weg";"5 / 87";"Niendorf";318;22453;5;"Niendorf"
"Fuhlsbütteler Weg";"8 / 132e";"Niendorf";318;22453;5;"Niendorf"
"Fuhlsbüttler Passage";"1 - 7";"Fuhlsbüttel";431;22339;2;"Groß Borstel / Alsterdorf / Ohlsdorf / Fuhlsbüttel"
"Fuhlsbüttler Straße";"1 / 163";"Barmbek-Nord";427;22305;6;"Barmbek-Nord"
"Fuhlsbüttler Straße";"2 / 174";"Barmbek-Nord";427;22305;6;"Barmbek-Nord"
"Fuhlsbüttler Straße";"165 / 279";"Barmbek-Nord";428;22307;6;"Barmbek-Nord"
"Fuhlsbüttler Straße";"176 / 268";"Barmbek-Nord";428;22307;6;"Barmbek-Nord"
"Fuhlsbüttler Straße";"289 / 309";"Barmbek-Nord";429;22307;6;"Barmbek-Nord"
"Fuhlsbüttler Straße";"292 / 350";"Barmbek-Nord";429;22307;6;"Barmbek-Nord"
"Fuhlsbüttler Straße";"386 / 468";"Barmbek-Nord";429;22309;6;"Barmbek-Nord"
"Fuhlsbüttler Straße";"387 / 429";"Barmbek-Nord";429;22309;6;"Barmbek-Nord"
"Fuhlsbüttler Straße";"470 / 490";"Ohlsdorf";430;22309;2;"Groß Borstel / Alsterdorf / Ohlsdorf / Fuhlsbüttel"
"Fuhlsbüttler Straße";"527 / 781c";"Ohlsdorf";430;22337;2;"Groß Borstel / Alsterdorf / Ohlsdorf / Fuhlsbüttel"
"Fuhlsbüttler Straße";"570 / 792";"Ohlsdorf";430;22337;2;"Groß Borstel / Alsterdorf / Ohlsdorf / Fuhlsbüttel"
"Fuhrenkamp";"1 / 15";"Eißendorf";710;21077;4;"Eißendorf"
"Fuhrenkamp";"4 / 8";"Eißendorf";710;21077;4;"Eißendorf"
"Fuldastieg";"1 / 57";"Neuland";703;21079;1;"Harburg, Neuland, Gut Moor"
"Fuldastieg";"2 / 42b";"Neuland";703;21079;1;"Harburg, Neuland, Gut Moor"
"Fünfhausener Hauptdeich";"1 - 8";"Neuland";703;21079;1;"Harburg, Neuland, Gut Moor"
"Fünfhausener Landweg";"130 / 130";"Neuland";703;21079;1;"Harburg, Neuland, Gut Moor"
"Fünfhausener Straße";"2 / 74";"Neuland";703;21079;1;"Harburg, Neuland, Gut Moor"
"Fünfhausener Straße";"21 / 81a";"Neuland";703;21079;1;"Harburg, Neuland, Gut Moor"
"Fünfstück";"1 / 29";"Rahlstedt";526;22147;8;"Rahlstedt-Nord"
"Fünfstück";"4 / 30";"Rahlstedt";526;22147;8;"Rahlstedt-Nord"
"Funhofweg";"1 / 17";"Barmbek-Nord";429;22307;6;"Barmbek-Nord"
"Funhofweg";"2 / 18";"Barmbek-Nord";429;22307;6;"Barmbek-Nord"
"Funkstraße";"2 / 6";"Altona-Altstadt";203;22767;1;"Altona-Altstadt / Sternschanze"
"Funkstraße";"9 / 13";"Altona-Altstadt";203;22767;1;"Altona-Altstadt / Sternschanze"
"Furchenacker";"2 / 30c";"Eidelstedt";320;22523;7;"Eidelstedt"
"Furchenacker";"3a / 13c";"Eidelstedt";320;22523;7;"Eidelstedt"
"Fürstendahlen";"1 - 16";"Eißendorf";710;21077;4;"Eißendorf"
"Furtredder";"1 / 25a";"Bergstedt";524;22395;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Furtredder";"4 / 18a";"Bergstedt";524;22395;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Furtweg";"1 / 57a";"Eidelstedt";320;22523;7;"Eidelstedt"
"Furtweg";"12 / 56";"Eidelstedt";320;22523;7;"Eidelstedt"
"Gademannstraße";"1 / 7";"Altona-Altstadt";202;22767;1;"Altona-Altstadt / Sternschanze"
"Gademannstraße";"16 / 16";"Altona-Altstadt";202;22767;1;"Altona-Altstadt / Sternschanze"
"Gaedechensweg";"1 / 15";"Eppendorf";404;20249;1;"Hoheluft-Ost / Eppendorf"
"Gaedechensweg";"2 / 18";"Eppendorf";404;20249;1;"Hoheluft-Ost / Eppendorf"
"Gählerstraße";"1 / 15";"Altona-Altstadt";205;22767;1;"Altona-Altstadt / Sternschanze"
"Gaiserstraße";"1 / 7";"Harburg";702;21073;1;"Harburg, Neuland, Gut Moor"
"Gaiserstraße";"2 / 12";"Harburg";702;21073;1;"Harburg, Neuland, Gut Moor"
"Galileiweg";"2 / 28";"Rahlstedt";526;22147;9;"Rahlstedt-Süd"
"Gammer Weg";"2 / 146";"Altengamme";605;21039;5;"Vierlande I"
"Gammer Weg";"21 / 295";"Altengamme";605;21039;5;"Vierlande I"
"Gandersheimer Weg";"1 / 27";"Niendorf";318;22459;5;"Niendorf"
"Gandersheimer Weg";"2 / 20";"Niendorf";318;22459;5;"Niendorf"
"Gannerbarg";"1 / 33";"Neugraben-Fischbek";715;21149;8;"Neugraben-Fischbek/West"
"Gannerbarg";"2a / 36";"Neugraben-Fischbek";715;21149;8;"Neugraben-Fischbek/West"
"Gänselieselweg";"1 / 13";"Billstedt";130;22119;5;"Billstedt-Nord"
"Gänselieselweg";"2 / 24";"Billstedt";130;22119;5;"Billstedt-Nord"
"Gänsemarkt";"13 - 50";"Neustadt";108;20354;1;"Hamburg-Altstadt, HafenCity, Neustadt, St. Pauli"
"Gänsestieg";"2 / 26";"Lurup";220;22549;5;"Lurup"
"Gänsestieg";"17 / 29";"Lurup";220;22549;5;"Lurup"
"Garbersweg";"2 / 78";"Marmstorf";709;21077;3;"Rönneburg, Langenbek, Sinstorf, Marmstorf"
"Garbersweg";"3a / 57";"Marmstorf";709;21077;3;"Rönneburg, Langenbek, Sinstorf, Marmstorf"
"Garbestraße";"3 - 12";"Eimsbüttel";309;20144;3;"Rotherbaum / Harvestehude"
"Gardinger Weg";"2 / 16";"Osdorf";221;22609;6;"Osdorf / Nienstedten / Iserbrook"
"Garleff-Bindt-Weg";"1 / 57";"Poppenbüttel";519;22399;6;"Poppenbüttel, Hummelsbüttel"
"Garleff-Bindt-Weg";"50 / 58";"Poppenbüttel";519;22399;6;"Poppenbüttel, Hummelsbüttel"
"Garlstorfer Stieg";"2 / 36";"Langenbek";707;21079;3;"Rönneburg, Langenbek, Sinstorf, Marmstorf"
"Garnstück";"1 / 11";"Finkenwerder";141;21129;8;"Wilhelmsburg-West, Steinwerder, Waltershof, Finkenwerder, Neuwerk"
"Garnstück";"2 / 14";"Finkenwerder";141;21129;8;"Wilhelmsburg-West, Steinwerder, Waltershof, Finkenwerder, Neuwerk"
"Garstedter Eck";"2 / 6";"Niendorf";318;22455;5;"Niendorf"
"Garstedter Eck";"3 / 3";"Niendorf";318;22455;5;"Niendorf"
"Garstedter Weg";"9 / 147";"Niendorf";318;22453;5;"Niendorf"
"Garstedter Weg";"14 / 174";"Niendorf";318;22453;5;"Niendorf"
"Garstedter Weg";"149 / 325";"Niendorf";318;22455;5;"Niendorf"
"Garstedter Weg";"178 / 376";"Niendorf";318;22455;5;"Niendorf"
"Gartenfrieden";"1 / 7";"Sasel";518;22393;5;"Wellingsbüttel, Sasel"
"Gartenfrieden";"4 / 8";"Sasel";518;22393;5;"Wellingsbüttel, Sasel"
"Gartenstadtweg";"43 / 93";"Wandsbek";509;22049;1;"Eilbek, Wandsbek"
"Gartenstadtweg";"48 / 100";"Wandsbek";509;22049;1;"Eilbek, Wandsbek"
"Gärtnerstraße";"1 / 123";"Hoheluft-West";316;20253;2;"Eimsbüttel-Süd / Hoheluft-West"
"Gärtnerstraße";"10 / 126";"Hoheluft-West";316;20253;2;"Eimsbüttel-Süd / Hoheluft-West"
"Gärtnerweg";"1 / 5";"Marmstorf";709;21077;3;"Rönneburg, Langenbek, Sinstorf, Marmstorf"
"Gärtnerweg";"2 / 6";"Marmstorf";709;21077;3;"Rönneburg, Langenbek, Sinstorf, Marmstorf"
"Gasstraße";"2 / 24";"Bahrenfeld";216;22761;2;"Altona-Nord / Bahrenfeld-Ost"
"Gasstraße";"19 / 61";"Bahrenfeld";216;22761;2;"Altona-Nord / Bahrenfeld-Ost"
"Gastkamp";"1 / 1";"Rahlstedt";526;22145;8;"Rahlstedt-Nord"
"Gastkamp";"2 / 4a";"Rahlstedt";526;22145;8;"Rahlstedt-Nord"
"Gaswerkweg";"2 / 4";"Wilhelmsburg";137;21107;8;"Wilhelmsburg-West, Steinwerder, Waltershof, Finkenwerder, Neuwerk"
"Gätgensstraße";"2 / 8";"Blankenese";223;22587;7;"Blankenese / Sülldorf / Rissen"
"Gätgensstraße";"3 / 9";"Blankenese";223;22587;7;"Blankenese / Sülldorf / Rissen"
"Gauerter Hauptdeich";"1 / 105";"Ochsenwerder";608;21037;6;"Vierlande II / Marschlande"
"Gaußstraße";"2 / 198l";"Ottensen";211;22765;3;"Ottensen"
"Gaußstraße";"5 / 175";"Ottensen";211;22765;3;"Ottensen"
"Gayens Weg";"1 / 15";"Bahrenfeld";217;22761;4;"Bahrenfeld-West / GroßFlottbek / Othmarschen"
"Gayens Weg";"2 / 18";"Bahrenfeld";217;22761;4;"Bahrenfeld-West / GroßFlottbek / Othmarschen"
"Gazellenkamp";"1 / 105";"Lokstedt";317;22529;4;"Lokstedt"
"Gazellenkamp";"38 / 92";"Lokstedt";317;22529;4;"Lokstedt"
"Gazellenkamp";"130 / 186";"Stellingen";321;22527;8;"Stellingen"
"Gazellenkamp";"155 / 203";"Stellingen";321;22527;8;"Stellingen"
"Gazertstraße";"1 / 9";"Heimfeld";711;21075;5;"Heimfeld"
"Gazertstraße";"4 / 32";"Heimfeld";711;21075;5;"Heimfeld"
"Gazertstraße";"11 / 25b";"Harburg";701;21075;1;"Harburg, Neuland, Gut Moor"
"Gazertstraße";"42 / 76";"Eißendorf";710;21073;4;"Eißendorf"
"Gazertstraße";"69 / 73";"Harburg";701;21073;1;"Harburg, Neuland, Gut Moor"
"Gebweiler Straße";"1 / 15";"Dulsberg";424;22049;5;"Barmbek-Süd / Dulsberg"
"Gebweiler Straße";"2 / 18";"Dulsberg";424;22049;5;"Barmbek-Süd / Dulsberg"
"Geerzkamp";"1 / 13";"Billstedt";130;22119;5;"Billstedt-Nord"
"Geerzkamp";"2 / 16b";"Billstedt";130;22119;5;"Billstedt-Nord"
"Geesmoor";"2 / 18b";"Groß Borstel";406;22453;2;"Groß Borstel / Alsterdorf / Ohlsdorf / Fuhlsbüttel"
"Geesmoor";"9 / 39";"Groß Borstel";406;22453;2;"Groß Borstel / Alsterdorf / Ohlsdorf / Fuhlsbüttel"
"Geesthachter Kehre";"1 / 17";"Rahlstedt";526;22149;9;"Rahlstedt-Süd"
"Geesthachter Kehre";"6 / 28d";"Rahlstedt";526;22149;9;"Rahlstedt-Süd"
"Geesthachter Weg";"6 / 18";"Rahlstedt";526;22149;9;"Rahlstedt-Süd"
"Geesthachter Weg";"13 / 21";"Rahlstedt";526;22149;9;"Rahlstedt-Süd"
"Geesthang";"1 / 7";"Billstedt";130;22111;5;"Billstedt-Nord"
"Geesttwiete";"1 / 1";"Billstedt";130;22111;5;"Billstedt-Nord"
"Geesttwiete";"2 / 2";"Billstedt";130;22111;5;"Billstedt-Nord"
"Geffckenstraße";"4 / 34";"Eppendorf";404;20249;1;"Hoheluft-Ost / Eppendorf"
"Geffckenstraße";"7 / 29";"Eppendorf";404;20249;1;"Hoheluft-Ost / Eppendorf"
"Gefionstraße";"3 / 15";"Altona-Nord";208;22769;2;"Altona-Nord / Bahrenfeld-Ost"
"Gefionstraße";"8 / 26";"Altona-Nord";208;22769;2;"Altona-Nord / Bahrenfeld-Ost"
"Gehegekamp";"1 / 35";"Hausbruch";714;21147;7;"Hausbruch"
"Gehegekamp";"2 / 8";"Hausbruch";714;21147;7;"Hausbruch"
"Gehegestieg";"1 / 5";"Hausbruch";714;21147;7;"Hausbruch"
"Gehegestieg";"2 / 6";"Hausbruch";714;21147;7;"Hausbruch"
"Gehegewinkel";"1 / 19";"Hausbruch";714;21147;7;"Hausbruch"
"Gehegewinkel";"2 / 12";"Hausbruch";714;21147;7;"Hausbruch"
"Gehlengraben";"2 / 12b";"Langenhorn";432;22415;7;"Langenhorn"
"Gehlengraben";"7a / 13b";"Langenhorn";432;22415;7;"Langenhorn"
"Gehlenkamp";"1 / 23";"Rissen";227;22559;7;"Blankenese / Sülldorf / Rissen"
"Gehlenkamp";"2 / 30";"Rissen";227;22559;7;"Blankenese / Sülldorf / Rissen"
"Gehölzweg";"2 / 20";"Marienthal";511;22043;2;"Marienthal, Jenfeld, Tonndorf"
"Gehölzweg";"3 / 21";"Marienthal";511;22043;2;"Marienthal, Jenfeld, Tonndorf"
"Gehrdenweg";"1 / 33";"Jenfeld";512;22043;2;"Marienthal, Jenfeld, Tonndorf"
"Gehrdenweg";"2 / 22";"Jenfeld";512;22043;2;"Marienthal, Jenfeld, Tonndorf"
"Gehrkensweg";"1 / 11a";"Wilhelmsburg";136;21109;7;"Veddel, Wilhelmsburg-Ost, Kleiner Grasbrook"
"Gehrkensweg";"2 / 12b";"Wilhelmsburg";136;21109;7;"Veddel, Wilhelmsburg-Ost, Kleiner Grasbrook"
"Geibelstraße";"1 / 65";"Winterhude";412;22303;3;"Winterhude"
"Geibelstraße";"8 / 64";"Winterhude";412;22303;3;"Winterhude"
"Geibweg";"1 / 9";"Horn";129;22111;4;"Horn"
"Geibweg";"2 / 8";"Horn";129;22111;4;"Horn"
"Geidelberg";"2 / 68";"Rahlstedt";526;22143;9;"Rahlstedt-Süd"
"Geidelberg";"7 / 57";"Rahlstedt";526;22143;9;"Rahlstedt-Süd"
"Geierstraße";"1 / 23";"Barmbek-Nord";426;22305;6;"Barmbek-Nord"
"Geierstraße";"2 / 22";"Barmbek-Nord";426;22305;6;"Barmbek-Nord"
"Geißleinweg";"3 / 31";"Billstedt";130;22119;5;"Billstedt-Nord"
"Geißleinweg";"4 / 50";"Billstedt";130;22119;5;"Billstedt-Nord"
"Geißlertwiete";"1 / 1";"Winterhude";411;22303;3;"Winterhude"
"Geißlertwiete";"2 / 20";"Winterhude";411;22303;3;"Winterhude"
"Gellersenweg";"2 / 14d";"Eißendorf";710;21075;4;"Eißendorf"
"Gellertstraße";"2 / 40";"Winterhude";413;22301;3;"Winterhude"
"Gellertstraße";"3 / 51";"Winterhude";413;22301;3;"Winterhude"
"Gemeinweide";"1 / 5";"Sasel";518;22393;5;"Wellingsbüttel, Sasel"
"Gemeinweide";"2 / 14";"Sasel";518;22393;5;"Wellingsbüttel, Sasel"
"Gemseneck";"4 / 22";"Stellingen";321;22527;8;"Stellingen"
"Gemseneck";"11 / 21";"Stellingen";321;22527;8;"Stellingen"
"Genslerstraße";"2a / 40";"Barmbek-Nord";428;22307;6;"Barmbek-Nord"
"Genslerstraße";"3 / 33";"Barmbek-Nord";428;22307;6;"Barmbek-Nord"
"Georg-Appel-Straße";"1 / 69";"Niendorf";318;22455;5;"Niendorf"
"Georg-Appel-Straße";"2 / 92";"Niendorf";318;22455;5;"Niendorf"
"Georg-Blume-Straße";"1 / 25";"Horn";129;22119;4;"Horn"
"Georg-Blume-Straße";"2 / 56";"Horn";129;22119;4;"Horn"
"Georg-Bonne-Straße";"43 / 93";"Nienstedten";222;22609;6;"Osdorf / Nienstedten / Iserbrook"
"Georg-Bonne-Straße";"78 / 124";"Nienstedten";222;22609;6;"Osdorf / Nienstedten / Iserbrook"
"Georg-Clasen-Weg";"1 / 135";"Langenhorn";432;22415;7;"Langenhorn"
"Georg-Clasen-Weg";"2 / 62";"Langenhorn";432;22415;7;"Langenhorn"
"Georges-Andre-Kohn-Straße";"1 / 55";"Schnelsen";319;22457;6;"Schnelsen"
"Georges-Andre-Kohn-Straße";"2 / 48";"Schnelsen";319;22457;6;"Schnelsen"
"Georg-Heyken-Straße";"1a / 1a";"Hausbruch";714;21147;7;"Hausbruch"
"Georg-Heyken-Straße";"2 / 14";"Hausbruch";714;21147;7;"Hausbruch"
"Georginenweg";"1 / 23";"Eidelstedt";320;22523;7;"Eidelstedt"
"Georginenweg";"2 / 30";"Eidelstedt";320;22523;7;"Eidelstedt"
"Georgiweg";"3 / 45";"Groß Borstel";406;22453;2;"Groß Borstel / Alsterdorf / Ohlsdorf / Fuhlsbüttel"
"Georgiweg";"6 / 10d";"Groß Borstel";406;22453;2;"Groß Borstel / Alsterdorf / Ohlsdorf / Fuhlsbüttel"
"Georg-Raloff-Ring";"2 / 52";"Steilshoop";516;22309;4;"Bramfeld-Süd, Steilshoop"
"Georg-Raloff-Ring";"11 / 25";"Steilshoop";516;22309;4;"Bramfeld-Süd, Steilshoop"
"Georgsplatz";"1 / 13";"Hamburg-Altstadt";101;20099;1;"Hamburg-Altstadt, HafenCity, Neustadt, St. Pauli"
"Georgsplatz";"6 / 10";"Hamburg-Altstadt";101;20099;1;"Hamburg-Altstadt, HafenCity, Neustadt, St. Pauli"
"Georgstraße";"1 / 13";"Wandsbek";505;22041;1;"Eilbek, Wandsbek"
"Georgstraße";"2 / 16";"Wandsbek";505;22041;1;"Eilbek, Wandsbek"
"Georgswerder Bogen";"1 / 7";"Wilhelmsburg";136;21109;7;"Veddel, Wilhelmsburg-Ost, Kleiner Grasbrook"
"Georgswerder Bogen";"2 / 20";"Wilhelmsburg";136;21109;7;"Veddel, Wilhelmsburg-Ost, Kleiner Grasbrook"
"Georgswerder Bogen";"9 / 19";"Veddel";134;21109;7;"Veddel, Wilhelmsburg-Ost, Kleiner Grasbrook"
"Georgswerder Damm";"1 / 15";"Veddel";134;20539;7;"Veddel, Wilhelmsburg-Ost, Kleiner Grasbrook"
"Georgswerder Damm";"2 / 16";"Veddel";134;20539;7;"Veddel, Wilhelmsburg-Ost, Kleiner Grasbrook"
"Georgswerder Ring";"1 / 71";"Wilhelmsburg";136;21109;7;"Veddel, Wilhelmsburg-Ost, Kleiner Grasbrook"
"Georgswerder Ring";"2 / 26";"Wilhelmsburg";136;21109;7;"Veddel, Wilhelmsburg-Ost, Kleiner Grasbrook"
"Georg-Thielen-Gasse";"1 / 15";"Winterhude";411;22303;3;"Winterhude"
"Georg-Thielen-Gasse";"2 / 4";"Winterhude";411;22303;3;"Winterhude"
"Georg-Wilhelm-Straße";"3 / 359";"Wilhelmsburg";137;21107;8;"Wilhelmsburg-West, Steinwerder, Waltershof, Finkenwerder, Neuwerk"
"Georg-Wilhelm-Straße";"6 / 322";"Wilhelmsburg";137;21107;8;"Wilhelmsburg-West, Steinwerder, Waltershof, Finkenwerder, Neuwerk"
"Gepidenweg";"2 / 2";"Niendorf";318;22453;5;"Niendorf"
"Gerade Straße";"1 / 29";"Harburg";702;21073;1;"Harburg, Neuland, Gut Moor"
"Gerade Straße";"2 / 30";"Harburg";702;21073;1;"Harburg, Neuland, Gut Moor"
"Geraer Weg";"1 - 18";"Wilhelmsburg";137;21107;8;"Wilhelmsburg-West, Steinwerder, Waltershof, Finkenwerder, Neuwerk"
"Geranienweg";"27 / 47";"Bahrenfeld";217;22607;4;"Bahrenfeld-West / GroßFlottbek / Othmarschen"
"Geranienweg";"38 / 56";"Bahrenfeld";217;22607;4;"Bahrenfeld-West / GroßFlottbek / Othmarschen"
"Geranienweg";"49 / 55";"Osdorf";221;22549;6;"Osdorf / Nienstedten / Iserbrook"
"Gerberstraße";"2 / 16c";"Altona-Altstadt";204;22767;1;"Altona-Altstadt / Sternschanze"
"Gerberstraße";"3 / 9";"Altona-Altstadt";204;22767;1;"Altona-Altstadt / Sternschanze"
"Gerckensplatz";"1 - 20";"Hummelsbüttel";520;22339;6;"Poppenbüttel, Hummelsbüttel"
"Gerdauring";"1 / 37";"Hausbruch";714;21147;7;"Hausbruch"
"Gerdauring";"2a / 24";"Hausbruch";714;21147;7;"Hausbruch"
"Gerhard-Falk-Straße";"1 / 5";"Bergedorf";602;21035;3;"Lohbrügge III / Bergedorf I"
"Gerhard-Falk-Straße";"2 / 4";"Bergedorf";602;21035;3;"Lohbrügge III / Bergedorf I"
"Gerhardstraße";"1 - 19";"St. Pauli";112;20359;1;"Hamburg-Altstadt, HafenCity, Neustadt, St. Pauli"
"Gerhart-Hauptmann-Platz";"13 / 13";"Hamburg-Altstadt";101;20095;1;"Hamburg-Altstadt, HafenCity, Neustadt, St. Pauli"
"Gerhart-Hauptmann-Platz";"42 / 70";"Hamburg-Altstadt";101;20095;1;"Hamburg-Altstadt, HafenCity, Neustadt, St. Pauli"
"Gerhofstraße";"1 / 29";"Neustadt";108;20354;1;"Hamburg-Altstadt, HafenCity, Neustadt, St. Pauli"
"Gerhofstraße";"2 / 40";"Neustadt";108;20354;1;"Hamburg-Altstadt, HafenCity, Neustadt, St. Pauli"
"Gerichtstraße";"1 / 49";"Altona-Nord";210;22765;2;"Altona-Nord / Bahrenfeld-Ost"
"Gerichtstraße";"2 / 50";"Altona-Nord";210;22765;2;"Altona-Nord / Bahrenfeld-Ost"
"Gerlachstraße";"1 / 15";"Heimfeld";711;21075;5;"Heimfeld"
"Gerlachstraße";"2 / 12";"Heimfeld";711;21075;5;"Heimfeld"
"Gerlindweg";"1 / 35";"Rissen";227;22559;7;"Blankenese / Sülldorf / Rissen"
"Gerlindweg";"6 / 36";"Rissen";227;22559;7;"Blankenese / Sülldorf / Rissen"
"Germanenweg";"1 / 19";"Niendorf";318;22455;5;"Niendorf"
"Germanenweg";"2 / 20";"Niendorf";318;22455;5;"Niendorf"
"Germerring";"1 / 13";"Ottensen";212;22763;3;"Ottensen"
"Germerring";"2 / 20";"Ottensen";212;22763;3;"Ottensen"
"Gernotstraße";"1 / 29";"Rissen";227;22559;7;"Blankenese / Sülldorf / Rissen"
"Gernotstraße";"4 / 26";"Rissen";227;22559;7;"Blankenese / Sülldorf / Rissen"
"Gernroder Weg";"1 / 19";"Niendorf";318;22453;5;"Niendorf"
"Gernroder Weg";"2 / 22";"Niendorf";318;22453;5;"Niendorf"
